WBAN	Date	Tie	StationType	SkyCondition	SkyConditionFlag	Visibility	VisibilityFlag	WeatherType	WeatherTypeFlag	DryBulbFarenheit	DryBulbFarenheitFlag	DryBulbCelsius	DryBulbCelsiusFlag	WetBulbFarenheit	WetBulbFarenheitFlag	WetBulbCelsius	WetBulbCelsiusFlag	DewPointFarenheit	DewPointFarenheitFlag	DewPointCelsius	DewPointCelsiusFlag	RelativeHuidity	RelativeHuidityFlag	WindSpeed	WindSpeedFlag	WindDirection	WindDirectionFlag	ValueForWindCharacter	ValueForWindCharacterFlag	StationPressure	StationPressureFlag	PressureTendency	PressureTendencyFlag	PressureChange	PressureChangeFlag	SeaLevelPressure	SeaLevelPressureFlag	RecordType	RecordTypeFlag	HourlyPrecip	HourlyPrecipFlag	Altieter	AltieterFlag
94728	20160114	0751	11	OVC055	 	10.00	 	 	 	24	 	-4.4	 	20	 	-6.7	 	9	 	-12.8	 	 53	 	 5	 	 	 	 	 	29.79	 	 	 	 	 	29.94	 	AA	 	 	 	29.96	 
94728	20160114	0851	11	BKN048 OVC065	 	10.00	 	 	 	26	 	-3.3	 	21	 	-6.1	 	7	 	-13.9	 	 44	 	 5	 	 	 	 	 	29.79	 	 	 	 	 	29.94	 	AA	 	 	 	29.96	 
94728	20160114	0951	11	FEW041 SCT050 OVC100	 	10.00	 	 	 	27	 	-2.8	 	21	 	-5.9	 	6	 	-14.4	 	 41	 	 6	 	 	 	 	 	29.80	 	 	 	 	 	29.94	 	AA	 	 	 	29.97	 
94728	20160114	1051	11	OVC100	 	10.00	 	 	 	29	 	-1.7	 	23	 	-5.0	 	7	 	-13.9	 	 39	 	 9	 	240	 	 	 	29.79	 	 	 	 	 	29.93	 	AA	 	 	 	29.96	 
94728	20160114	1151	11	BKN070 OVC095	 	10.00	 	 	 	31	 	-0.6	 	25	 	-4.1	 	9	 	-12.8	 	 40	 	 8	 	270	 	 	 	29.77	 	 	 	 	 	29.92	 	AA	 	 	 	29.94	 
94728	20160114	1251	11	SCT065 OVC090	 	10.00	 	 	 	33	 	0.6	 	26	 	-3.0	 	12	 	-11.1	 	 42	 	 6	 	 	 	17	 	29.75	 	 	 	 	 	29.90	 	AA	 	 	 	29.92	 
94728	20160114	1351	11	FEW055 OVC080	 	10.00	 	 	 	35	 	1.7	 	28	 	-1.9	 	15	 	-9.4	 	 44	 	 9	 	270	 	20	 	29.74	 	 	 	 	 	29.89	 	AA	 	 	 	29.91	 
94728	20160114	1451	11	OVC050	 	10.00	 	 	 	36	 	2.2	 	30	 	-1.3	 	17	 	-8.3	 	 46	 	 8	 	280	 	20	 	29.75	 	 	 	 	 	29.90	 	AA	 	 	 	29.92	 
94728	20160114	1551	11	OVC044	 	10.00	 	 	 	37	 	2.8	 	30	 	-0.8	 	18	 	-7.8	 	 46	 		 		 	 	 	29.76	 	 	 	 	 	29.91	 	AA	 	 	 	29.93	 
94728	20160114	1651	11	OVC040	 	10.00	 	 	 	37	 	2.8	 	31	 	-0.7	 	19	 	-7.2	 	 48	 	 8	 	280	 	 	 	29.80	 	 	 	 	 	29.95	 	AA	 	 	 	29.97	 
94728	20160114	1751	11	OVC044	 	10.00	 	 	 	37	 	2.8	 	31	 	-0.7	 	19	 	-7.2	 	 48	 	 3	 	280	 	 	 	29.80	 	 	 	 	 	29.95	 	AA	 	 	 	29.97	 
94728	20160114	1851	11	OVC048	 	10.00	 	 	 	37	 	2.8	 	31	 	-0.7	 	19	 	-7.2	 	 48	 	 3	 	240	 	 	 	29.82	 	 	 	 	 	29.96	 	AA	 	 	 	29.99	 
94728	20160114	1951	11	OVC065	 	10.00	 	 	 	38	 	3.3	 	31	 	-0.3	 	19	 	-7.2	 	 46	 	 0	 	000	 	 	 	29.81	 	 	 	 	 	29.96	 	AA	 	 	 	29.98	 
94728	20160114	2051	11	CLR	 	10.00	 	 	 	37	 	2.8	 	31	 	-0.7	 	19	 	-7.2	 	 48	 	 3	 	320	 	 	 	29.82	 	 	 	 	 	29.96	 	AA	 	 	 	29.99	 
94728	20160114	2151	11	BKN110	 	10.00	 	 	 	37	 	2.8	 	31	 	-0.5	 	20	 	-6.7	 	 50	 	 3	 	 	 	 	 	29.83	 	 	 	 	 	29.97	 	AA	 	 	 	30.00	 
94728	20160114	2251	11	OVC110	 	10.00	 	 	 	37	 	2.8	 	32	 	-0.2	 	22	 	-5.6	 	 55	 	 3	 	130	 	 	 	29.82	 	 	 	 	 	29.96	 	AA	 	 	 	29.99	 
94728	20160114	2351	11	BKN100	 	10.00	 	 	 	37	 	2.8	 	31	 	-0.3	 	21	 	-6.1	 	 52	 	 0	 	000	 	 	 	29.80	 	 	 	 	 	29.95	 	AA	 	 	 	29.97	 
94728	20160115	0051	11	CLR	 	10.00	 	 	 	36	 	2.2	 	31	 	-0.7	 	21	 	-6.1	 	 55	 	 3	 	120	 	 	 	29.79	 	 	 	 	 	29.93	 	AA	 	 	 	29.96	 
94728	20160115	0151	11	CLR	 	10.00	 	 	 	37	 	2.8	 	31	 	-0.5	 	20	 	-6.7	 	 50	 	 5	 	 	 	 	 	29.79	 	 	 	 	 	29.94	 	AA	 	 	 	29.96	 
94728	20160115	0251	11	CLR	 	10.00	 	 	 	36	 	2.2	 	31	 	-0.3	 	23	 	-5.0	 	 59	 	 3	 	 	 	 	 	29.80	 	 	 	 	 	29.94	 	AA	 	 	 	29.97	 
94728	20160115	0351	11	CLR	 	10.00	 	 	 	35	 	1.7	 	31	 	-0.7	 	23	 	-5.0	 	 62	 	 5	 	040	 	 	 	29.78	 	 	 	 	 	29.93	 	AA	 	 	 	29.95	 
94728	20160115	0451	11	FEW100	 	10.00	 	 	 	35	 	1.7	 	31	 	-0.7	 	23	 	-5.0	 	 62	 	 5	 	030	 	 	 	29.78	 	 	 	 	 	29.93	 	AA	 	 	 	29.95	 
94728	20160115	0551	11	OVC110	 	10.00	 	 	 	37	 	2.8	 	32	 	0.1	 	24	 	-4.4	 	 59	 	 3	 	030	 	 	 	29.79	 	 	 	 	 	29.94	 	AA	 	 	 	29.96	 
94728	20160115	0651	11	SCT060 OVC110	 	10.00	 	 	 	37	 	2.8	 	33	 	0.4	 	26	 	-3.3	 	 65	 	 5	 	030	 	 	 	29.79	 	 	 	 	 	29.93	 	AA	 	 	 	29.96	 
94728	20160115	0751	11	OVC060	 	 8.00	 	 	 	37	 	2.8	 	33	 	0.6	 	27	 	-2.8	 	 67	 	 3	 	030	 	 	 	29.80	 	 	 	 	 	29.94	 	AA	 	 	 	29.97	 
94728	20160115	0851	11	FEW060	 	 7.00	 	 	 	39	 	3.9	 	35	 	1.6	 	29	 	-1.7	 	 67	 	 5	 	060	 	 	 	29.78	 	 	 	 	 	29.92	 	AA	 	 	 	29.95	 
94728	20160115	0951	11	CLR	 	 8.00	 	 	 	41	 	5.0	 	37	 	2.5	 	30	 	-1.1	 	 65	 	 5	 	 	 	 	 	29.76	 	 	 	 	 	29.91	 	AA	 	 	 	29.93	 
94728	20160115	1051	11	CLR	 	 8.00	 	 	 	42	 	5.6	 	37	 	2.8	 	30	 	-1.1	 	 63	 		 		 	 	 	29.75	 	 	 	 	 	29.90	 	AA	 	 	 	29.92	 
94728	20160115	1151	11	CLR	 	 7.00	 	 	 	46	 	7.8	 	40	 	4.2	 	31	 	-0.6	 	 56	 	 3	 	 	 	 	 	29.72	 	 	 	 	 	29.86	 	AA	 	 	 	29.89	 
94728	20160115	1251	11	CLR	 	 9.00	 	 	 	48	 	8.9	 	42	 	5.4	 	34	 	1.1	 	 59	 	 5	 	 	 	 	 	29.68	 	 	 	 	 	29.82	 	AA	 	 	 	29.85	 
94728	20160115	1351	11	CLR	 	10.00	 	 	 	51	 	10.6	 	43	 	6.1	 	33	 	0.6	 	 50	 	 7	 	170	 	 	 	29.66	 	 	 	 	 	29.80	 	AA	 	 	 	29.83	 
94728	20160115	1451	11	CLR	 	10.00	 	 	 	50	 	10.0	 	43	 	6.2	 	35	 	1.7	 	 57	 		 		 	 	 	29.63	 	 	 	 	 	29.77	 	AA	 	 	 	29.80	 
94728	20160115	1551	11	CLR	 	10.00	 	 	 	49	 	9.4	 	44	 	6.6	 	38	 	3.3	 	 66	 	 7	 	160	 	17	 	29.57	 	 	 	 	 	29.72	 	AA	 	 	 	29.74	 
94728	20160115	1651	11	CLR	 	10.00	 	 	 	49	 	9.4	 	44	 	6.8	 	39	 	3.9	 	 69	 	 9	 	160	 	17	 	29.60	 	 	 	 	 	29.74	 	AA	 	 	 	29.77	 
94728	20160115	1751	11	CLR	 	10.00	 	 	 	49	 	9.4	 	44	 	6.6	 	38	 	3.3	 	 66	 	 6	 	170	 	 	 	29.61	 	 	 	 	 	29.75	 	AA	 	 	 	29.78	 
94728	20160115	1851	11	CLR	 	10.00	 	 	 	49	 	9.4	 	43	 	6.1	 	36	 	2.2	 	 61	 	 7	 	170	 	 	 	29.60	 	 	 	 	 	29.74	 	AA	 	 	 	29.77	 
94728	20160115	1951	11	CLR	 	10.00	 	 	 	49	 	9.4	 	44	 	6.4	 	37	 	2.8	 	 63	 	 5	 	160	 	 	 	29.56	 	 	 	 	 	29.70	 	AA	 	 	 	29.73	 
94728	20160115	2051	11	OVC110	 	10.00	 	 	 	48	 	8.9	 	43	 	6.1	 	37	 	2.8	 	 66	 	 6	 	180	 	 	 	29.52	 	 	 	 	 	29.67	 	AA	 	 	 	29.69	 
94728	20160115	2151	11	BKN065	 	10.00	 	 	 	46	 	7.8	 	43	 	6.2	 	40	 	4.4	 	 80	 	 8	 	060	 	 	 	29.47	 	 	 	 	 	29.62	 	AA	 	  T	 	29.64	 
94728	20160115	2251	11	OVC095	 	10.00	 	 	 	46	 	7.8	 	43	 	5.9	 	39	 	3.9	 	 77	 	 6	 	 	 	 	 	29.44	 	 	 	 	 	29.59	 	AA	 	 	 	29.61	 
94728	20160115	2351	11	BKN100	 	 9.00	 	 	 	46	 	7.8	 	43	 	6.2	 	40	 	4.4	 	 80	 	 5	 	060	 	 	 	29.39	 	 	 	 	 	29.53	 	AA	 	 	 	29.56	 
94728	20160116	0051	11	FEW005 BKN070 OVC110	 	 7.00	 	 	 	45	 	7.2	 	43	 	5.9	 	40	 	4.4	 	 83	 	 6	 	060	 	 	 	29.35	 	 	 	 	 	29.49	 	AA	 	  T	 	29.52	 
94728	20160116	0106	11	BKN004 BKN050 OVC070	 	 4.00	 	-RA BR	 	44	 	6.7	 	43	 	5.8	 	41	 	5.0	 	 89	 	 8	 	070	 	 	 	29.34	 	 	 	 	 		 	SP	 	 	 	29.51	 
94728	20160116	0148	11	SCT004 SCT011 OVC038	 	 4.00	 	RA BR	 	45	 	7.0	 	42	 	5.6	 	39	 	4.0	 	 80	 	 8	 	100	 	 	 	29.32	 	 	 	 	 		 	SP	 	 	 	29.49	 
94728	20160116	0151	11	SCT004 OVC038	 	 3.00	 	RA BR	 	44	 	6.7	 	42	 	5.6	 	40	 	4.4	 	 86	 	 9	 	060	 	 	 	29.31	 	 	 	 	 	29.46	 	AA	 	0.03	 	29.48	 
94728	20160116	0158	11	SCT004 OVC036	 	 2.00	 	RA BR	 	43	 	6.1	 	42	 	5.3	 	40	 	4.4	 	 89	 	 9	 	080	 	 	 	29.31	 	 	 	 	 		 	SP	 	 	 	29.48	 
94728	20160116	0216	11	BKN005 BKN024 OVC034	 	 2.50	 	RA BR	 	42	 	5.6	 	41	 	4.8	 	39	 	3.9	 	 89	 	13	 	070	 	18	 	29.30	 	 	 	 	 		 	SP	 	 	 	29.47	 
94728	20160116	0225	11	BKN005 OVC028	 	 3.00	 	RA BR	 	42	 	5.6	 	41	 	4.8	 	39	 	3.9	 	 89	 	13	 	070	 	 	 	29.29	 	 	 	 	 		 	SP	 	 	 	29.46	 
94728	20160116	0248	11	SCT006 OVC038	 	 4.00	 	-RA BR	 	43	 	6.0	 	41	 	5.1	 	39	 	4.0	 	 86	 	 7	 	060	 	 	 	29.27	 	 	 	 	 		 	SP	 	 	 	29.44	 
94728	20160116	0251	11	SCT006 OVC044	 	 4.00	 	-RA BR	 	42	 	5.6	 	41	 	4.8	 	39	 	3.9	 	 89	 	 7	 	060	 	 	 	29.27	 	 	 	 	 	29.41	 	AA	 	0.10	 	29.44	 
94728	20160116	0351	11	OVC049	 	 7.00	 	-RA	 	43	 	6.1	 	41	 	5.1	 	39	 	3.9	 	 86	 	 7	 	060	 	 	 	29.24	 	 	 	 	 	29.38	 	AA	 	0.03	 	29.41	 
94728	20160116	0451	11	OVC047	 	 6.00	 	-RA BR	 	43	 	6.1	 	41	 	5.1	 	39	 	3.9	 	 86	 	 3	 	 	 	 	 	29.22	 	 	 	 	 	29.36	 	AA	 	0.04	 	29.39	 
94728	20160116	0551	11	FEW044 BKN065 BKN085	 	10.00	 	 	 	43	 	6.1	 	41	 	5.1	 	39	 	3.9	 	 86	 	 3	 	 	 	 	 	29.20	 	 	 	 	 	29.35	 	AA	 	0.01	 	29.37	 
94728	20160116	0651	11	OVC043	 	 7.00	 	-RA	 	43	 	6.1	 	41	 	5.1	 	39	 	3.9	 	 86	 	 8	 	300	 	 	 	29.24	 	 	 	 	 	29.39	 	AA	 	  T	 	29.41	 
94728	20160116	0751	11	BKN042 OVC048	 	 6.00	 	-RA BR	 	43	 	6.1	 	41	 	5.1	 	39	 	3.9	 	 86	 	 3	 	 	 	 	 	29.27	 	 	 	 	 	29.41	 	AA	 	0.02	 	29.44	 
94728	20160116	0810	11	SCT008 BKN031 OVC040	 	 5.00	 	-RA BR	 	43	 	6.1	 	41	 	5.1	 	39	 	3.9	 	 86	 	 5	 	 	 	 	 	29.29	 	 	 	 	 		 	SP	 	 	 	29.46	 
94728	20160116	0817	11	BKN008 BKN025 OVC038	 	 6.00	 	-RA BR	 	43	 	6.1	 	42	 	5.3	 	40	 	4.4	 	 89	 	 0	 	000	 	 	 	29.29	 	 	 	 	 		 	SP	 	 	 	29.46	 
94728	20160116	0847	11	SCT008 OVC019	 	 8.00	 	 	 	43	 	6.0	 	41	 	5.1	 	39	 	4.0	 	 86	 	 0	 	000	 	 	 	29.31	 	 	 	 	 		 	SP	 	 	 	29.48	 
94728	20160116	0851	11	SCT008 OVC019	 	 8.00	 	 	 	43	 	6.1	 	42	 	5.3	 	40	 	4.4	 	 89	 	 5	 	 	 	 	 	29.32	 	 	 	 	 	29.46	 	AA	 	0.01	 	29.49	 
94728	20160116	0943	11	SCT024 BKN036 OVC046	 	 9.00	 	 	 	44	 	6.7	 	42	 	5.4	 	39	 	3.9	 	 83	 	 6	 	290	 	 	 	29.35	 	 	 	 	 		 	SP	 	 	 	29.52	 
94728	20160116	0951	11	FEW024 BKN036 OVC043	 	 9.00	 	 	 	44	 	6.7	 	42	 	5.4	 	39	 	3.9	 	 83	 	 5	 	310	 	 	 	29.35	 	 	 	 	 	29.49	 	AA	 	 	 	29.52	 
94728	20160116	1049	11	SCT012 BKN029 OVC034	 	10.00	 	 	 	45	 	7.0	 	42	 	5.6	 	39	 	4.0	 	 80	 	 5	 	 	 	 	 	29.35	 	 	 	 	 		 	SP	 	 	 	29.52	 
94728	20160116	1051	11	SCT012 BKN025 OVC031	 	10.00	 	 	 	45	 	7.2	 	42	 	5.6	 	39	 	3.9	 	 80	 	 8	 	290	 	 	 	29.35	 	 	 	 	 	29.49	 	AA	 	 	 	29.52	 
94728	20160116	1151	11	OVC018	 	10.00	 	 	 	47	 	8.3	 	43	 	6.2	 	39	 	3.9	 	 74	 	 9	 	290	 	16	 	29.34	 	 	 	 	 	29.49	 	AA	 	 	 	29.51	 
94728	20160116	1211	11	SCT020	 	10.00	 	 	 	48	 	8.9	 	43	 	6.3	 	38	 	3.3	 	 68	 	10	 	290	 	18	 	29.34	 	 	 	 	 		 	SP	 	 	 	29.51	 
94728	20160116	1251	11	FEW023 FEW029	 	10.00	 	 	 	50	 	10.0	 	44	 	6.9	 	38	 	3.3	 	 64	 		 		 	 	 	29.35	 	 	 	 	 	29.49	 	AA	 	 	 	29.52	 
94728	20160116	1351	11	OVC036	 	10.00	 	 	 	50	 	10.0	 	43	 	6.2	 	35	 	1.7	 	 57	 	13	 	290	 	21	 	29.36	 	 	 	 	 	29.51	 	AA	 	 	 	29.53	 
94728	20160116	1451	11	OVC047	 	10.00	 	 	 	51	 	10.6	 	43	 	6.1	 	33	 	0.6	 	 50	 	 6	 	 	 	 	 	29.38	 	 	 	 	 	29.52	 	AA	 	 	 	29.55	 
94728	20160116	1551	11	OVC055	 	10.00	 	 	 	50	 	10.0	 	42	 	5.6	 	32	 	0.0	 	 50	 	 8	 	290	 	22	 	29.42	 	 	 	 	 	29.57	 	AA	 	 	 	29.59	 
94728	20160116	1651	11	BKN043 OVC050	 	10.00	 	 	 	50	 	10.0	 	42	 	5.8	 	33	 	0.6	 	 52	 	10	 	290	 	22	 	29.47	 	 	 	 	 	29.61	 	AA	 	 	 	29.64	 
94728	20160116	1751	11	OVC037	 	10.00	 	 	 	47	 	8.3	 	40	 	4.3	 	30	 	-1.1	 	 52	 	 7	 	300	 	 	 	29.51	 	 	 	 	 	29.65	 	AA	 	 	 	29.68	 
94728	20160116	1851	11	OVC050	 	10.00	 	 	 	46	 	7.8	 	39	 	4.0	 	30	 	-1.1	 	 54	 	 7	 	 	 	 	 	29.55	 	 	 	 	 	29.69	 	AA	 	 	 	29.72	 
94728	20160116	1951	11	OVC055	 	10.00	 	 	 	46	 	7.8	 	40	 	4.2	 	31	 	-0.6	 	 56	 	 5	 	 	 	 	 	29.57	 	 	 	 	 	29.71	 	AA	 	 	 	29.74	 
94728	20160116	2051	11	OVC050	 	10.00	 	 	 	45	 	7.2	 	38	 	3.5	 	29	 	-1.7	 	 54	 	 7	 	280	 	 	 	29.58	 	 	 	 	 	29.72	 	AA	 	 	 	29.75	 
94728	20160116	2151	11	SCT060	 	10.00	 	 	 	44	 	6.7	 	38	 	3.2	 	29	 	-1.7	 	 56	 	 5	 	 	 	 	 	29.59	 	 	 	 	 	29.74	 	AA	 	 	 	29.76	 
94728	20160116	2251	11	OVC055	 	10.00	 	 	 	43	 	6.1	 	37	 	2.9	 	29	 	-1.7	 	 58	 	10	 	280	 	 	 	29.60	 	 	 	 	 	29.75	 	AA	 	 	 	29.77	 
94728	20160116	2351	11	OVC055	 	10.00	 	 	 	42	 	5.6	 	37	 	2.6	 	29	 	-1.7	 	 60	 	 3	 	280	 	 	 	29.61	 	 	 	 	 	29.76	 	AA	 	 	 	29.78	 
94728	20160117	0051	11	SCT030 OVC055	 	10.00	 	 	 	42	 	5.6	 	36	 	2.4	 	28	 	-2.2	 	 58	 	 6	 	270	 	17	 	29.62	 	 	 	 	 	29.77	 	AA	 	 	 	29.79	 
94728	20160117	0125	11	OVC029	 	10.00	 	 	 	41	 	5.0	 	36	 	2.1	 	28	 	-2.2	 	 60	 	11	 	310	 	18	 	29.64	 	 	 	 	 		 	SP	 	 	 	29.81	 
94728	20160117	0146	11	FEW030 OVC049	 	10.00	 	 	 	41	 	5.0	 	36	 	2.1	 	28	 	-2.0	 	 60	 	 7	 	300	 	 	 	29.64	 	 	 	 	 		 	SP	 	 	 	29.81	 
94728	20160117	0151	11	FEW032 OVC049	 	10.00	 	 	 	41	 	5.0	 	36	 	2.1	 	28	 	-2.2	 	 60	 	 8	 	300	 	 	 	29.64	 	 	 	 	 	29.79	 	AA	 	 	 	29.81	 
94728	20160117	0249	11	BKN028 BKN032 OVC045	 	10.00	 	 	 	41	 	5.0	 	36	 	2.1	 	28	 	-2.0	 	 60	 	 5	 	 	 	 	 	29.67	 	 	 	 	 		 	SP	 	 	 	29.84	 
94728	20160117	0251	11	BKN028 BKN032 OVC045	 	10.00	 	 	 	41	 	5.0	 	36	 	2.1	 	28	 	-2.2	 	 60	 	 5	 	300	 	 	 	29.67	 	 	 	 	 	29.81	 	AA	 	 	 	29.84	 
94728	20160117	0315	11	FEW029 OVC047	 	10.00	 	 	 	40	 	4.4	 	35	 	1.4	 	26	 	-3.3	 	 57	 		 		 	 	 	29.68	 	 	 	 	 		 	SP	 	 	 	29.85	 
94728	20160117	0351	11	OVC048	 	10.00	 	 	 	39	 	3.9	 	33	 	0.7	 	24	 	-4.4	 	 55	 	 6	 	 	 	 	 	29.68	 	 	 	 	 	29.83	 	AA	 	 	 	29.85	 
94728	20160117	0451	11	FEW035	 	10.00	 	 	 	37	 	2.8	 	31	 	-0.5	 	20	 	-6.7	 	 50	 	 7	 	 	 	 	 	29.69	 	 	 	 	 	29.84	 	AA	 	 	 	29.86	 
94728	20160117	0551	11	CLR	 	10.00	 	 	 	36	 	2.2	 	30	 	-1.0	 	19	 	-7.2	 	 50	 	 7	 	330	 	 	 	29.69	 	 	 	 	 	29.83	 	AA	 	 	 	29.86	 
94728	20160117	0651	11	CLR	 	10.00	 	 	 	35	 	1.7	 	29	 	-1.3	 	19	 	-7.2	 	 52	 	 8	 	010	 	 	 	29.69	 	 	 	 	 	29.84	 	AA	 	 	 	29.86	 
94728	20160117	0751	11	CLR	 	10.00	 	 	 	35	 	1.7	 	29	 	-1.5	 	18	 	-7.8	 	 50	 	 9	 	020	 	 	 	29.71	 	 	 	 	 	29.85	 	AA	 	 	 	29.88	 
94728	20160117	0851	11	CLR	 	10.00	 	 	 	35	 	1.7	 	29	 	-1.3	 	19	 	-7.2	 	 52	 	 8	 	060	 	 	 	29.72	 	 	 	 	 	29.86	 	AA	 	 	 	29.89	 
94728	20160117	0951	11	CLR	 	10.00	 	 	 	35	 	1.7	 	29	 	-1.5	 	18	 	-7.8	 	 50	 	 7	 	030	 	 	 	29.75	 	 	 	 	 	29.89	 	AA	 	 	 	29.92	 
94728	20160117	1051	11	FEW120	 	10.00	 	 	 	35	 	1.7	 	29	 	-1.5	 	18	 	-7.8	 	 50	 	 9	 	060	 	16	 	29.71	 	 	 	 	 	29.86	 	AA	 	 	 	29.88	 
94728	20160117	1151	11	FEW044 OVC100	 	10.00	 	 	 	36	 	2.2	 	30	 	-1.2	 	18	 	-7.8	 	 48	 	 5	 	 	 	 	 	29.70	 	 	 	 	 	29.85	 	AA	 	 	 	29.87	 
94728	20160117	1251	11	OVC100	 	10.00	 	 	 	36	 	2.2	 	30	 	-1.2	 	18	 	-7.8	 	 48	 	 6	 	 	 	 	 	29.65	 	 	 	 	 	29.79	 	AA	 	 	 	29.82	 
94728	20160117	1351	11	FEW044 BKN080 OVC095	 	10.00	 	 	 	35	 	1.7	 	29	 	-1.7	 	17	 	-8.3	 	 48	 	 8	 	010	 	 	 	29.63	 	 	 	 	 	29.78	 	AA	 	 	 	29.80	 
94728	20160117	1451	11	OVC039	 	10.00	 	 	 	34	 	1.1	 	29	 	-1.7	 	19	 	-7.2	 	 54	 	 7	 	 	 	 	 	29.61	 	 	 	 	 	29.76	 	AA	 	 	 	29.78	 
94728	20160117	1533	11	OVC027	 	 1.75	 	-SN	 	32	 	0.0	 	29	 	-1.9	 	22	 	-5.6	 	 67	 	 9	 	020	 	16	 	29.59	 	 	 	 	 		 	SP	 	 	 	29.76	 
94728	20160117	1547	11	OVC023	 	 0.75	 	-SN	 	30	 	-1.0	 	28	 	-2.1	 	25	 	-4.0	 	 82	 	 3	 	 	 	 	 	29.58	 	 	 	 	 		 	SP	 	 	 	29.75	 
94728	20160117	1551	11	OVC021	 	 0.75	 	-SN	 	31	 	-0.6	 	29	 	-1.9	 	24	 	-4.4	 	 75	 	 7	 	 	 	 	 	29.58	 	 	 	 	 	29.73	 	AA	 	  T	 	29.75	 
94728	20160117	1605	11	FEW014 OVC023	 	 1.00	 	-SN	 	31	 	-0.6	 	29	 	-1.7	 	25	 	-3.9	 	 78	 	 5	 	340	 	 	 	29.58	 	 	 	 	 		 	SP	 	 	 	29.75	 
94728	20160117	1616	11	FEW012 OVC021	 	 0.50	 	SN	 	31	 	-0.6	 	29	 	-1.5	 	26	 	-3.3	 	 82	 	 3	 	 	 	 	 	29.58	 	 	 	 	 		 	SP	 	 	 	29.75	 
94728	20160117	1635	11	FEW009 OVC015	 	 0.50	 	SN	 	30	 	-1.1	 	28	 	-2.1	 	25	 	-3.9	 	 82	 	 5	 	 	 	 	 	29.58	 	 	 	 	 		 	SP	 	 	 	29.75	 
94728	20160117	1649	11	BKN008 OVC015	 	 0.50	 	SN FZFG	 	30	 	-1.0	 	29	 	-1.7	 	27	 	-3.0	 	 89	 	 3	 	 	 	 	 	29.59	 	 	 	 	 		 	SP	 	 	 	29.76	 
94728	20160117	1651	11	BKN008 OVC015	 	 0.50	 	SN FZFG	 	30	 	-1.1	 	29	 	-1.9	 	26	 	-3.3	 	 85	 	 3	 	 	 	 	 	29.59	 	 	 	 	 	29.73	 	AA	 	0.02	 	29.76	 
94728	20160117	1701	11	BKN008 OVC016	 	 1.00	 	-SN BR	 	30	 	-1.1	 	29	 	-1.9	 	26	 	-3.3	 	 85	 	 0	 	000	 	 	 	29.59	 	 	 	 	 		 	SP	 	 	 	29.76	 
94728	20160117	1725	11	SCT009 OVC018	 	 1.25	 	-SN BR	 	30	 	-1.1	 	29	 	-1.9	 	26	 	-3.3	 	 85	 	 6	 	 	 	 	 	29.59	 	 	 	 	 		 	SP	 	 	 	29.76	 
94728	20160117	1733	11	BKN008 OVC018	 	 1.00	 	-SN	 	30	 	-1.1	 	28	 	-2.1	 	25	 	-3.9	 	 82	 	 6	 	 	 	 	 	29.59	 	 	 	 	 		 	SP	 	 	 	29.76	 
94728	20160117	1751	11	BKN009 OVC016	 	 1.00	 	-SN BR	 	30	 	-1.1	 	29	 	-1.9	 	26	 	-3.3	 	 85	 	 0	 	000	 	 	 	29.59	 	 	 	 	 	29.73	 	AA	 	0.02	 	29.76	 
94728	20160117	1814	11	BKN009 OVC037	 	 2.50	 	-SN	 	30	 	-1.1	 	28	 	-2.1	 	25	 	-3.9	 	 82	 	 0	 	000	 	 	 	29.58	 	 	 	 	 		 	SP	 	 	 	29.75	 
94728	20160117	1818	11	BKN010 OVC037	 	 3.00	 	-SN BR	 	30	 	-1.1	 	29	 	-1.9	 	26	 	-3.3	 	 85	 	 6	 	 	 	 	 	29.58	 	 	 	 	 		 	SP	 	 	 	29.75	 
94728	20160117	1829	11	SCT010 OVC035	 	 2.00	 	-SN	 	30	 	-1.1	 	28	 	-2.1	 	25	 	-3.9	 	 82	 	 5	 	 	 	 	 	29.58	 	 	 	 	 		 	SP	 	 	 	29.75	 
94728	20160117	1840	11	BKN011 OVC035	 	 2.50	 	-SN	 	30	 	-1.1	 	28	 	-2.1	 	25	 	-3.9	 	 82	 	 6	 	060	 	 	 	29.58	 	 	 	 	 		 	SP	 	 	 	29.75	 
94728	20160117	1849	11	BKN011 OVC031	 	 3.00	 	-SN	 	30	 	-1.0	 	28	 	-2.1	 	25	 	-4.0	 	 82	 	 7	 	010	 	 	 	29.58	 	 	 	 	 		 	SP	 	 	 	29.75	 
94728	20160117	1851	11	BKN011 OVC031	 	 2.50	 	-SN	 	30	 	-1.1	 	28	 	-2.1	 	25	 	-3.9	 	 82	 	 6	 	360	 	 	 	29.58	 	 	 	 	 	29.72	 	AA	 	0.01	 	29.75	 
94728	20160117	1907	11	BKN012 OVC016	 	 3.00	 	-SN	 	30	 	-1.1	 	28	 	-2.1	 	25	 	-3.9	 	 82	 	 0	 	000	 	 	 	29.57	 	 	 	 	 		 	SP	 	 	 	29.74	 
94728	20160117	1951	11	BKN011 OVC080	 	 7.00	 	 	 	30	 	-1.1	 	28	 	-2.1	 	25	 	-3.9	 	 82	 	 3	 	 	 	 	 	29.57	 	 	 	 	 	29.72	 	AA	 	  T	 	29.74	 
94728	20160117	2010	11	SCT011 OVC080	 	 9.00	 	 	 	30	 	-1.1	 	28	 	-2.1	 	25	 	-3.9	 	 82	 	 0	 	000	 	 	 	29.57	 	 	 	 	 		 	SP	 	 	 	29.74	 
